"","user_pk","domain_numeric","calendar_month","ncases_touched","prev_ncases_touched","active_months","months_on_cc"
"25094",18144,47,2012-06-01,26,7,15,15
"25095",18144,47,2012-07-01,17,26,15,15
"25097",18164,54,2012-10-01,22,14,6,9
"25099",18166,54,2012-10-01,53,1,7,8
"25101",18173,54,2011-12-01,47,6,7,21
"25102",18173,54,2012-01-01,4,47,7,21
"25103",18173,54,2012-02-01,9,4,7,21
"25104",18173,54,2012-03-01,2,9,7,21
"25105",18173,54,2012-04-01,21,2,7,21
"25108",18178,54,2012-05-01,32,20,8,29
"25110",18178,54,2012-09-01,15,45,8,29
"25111",18178,54,2012-10-01,14,15,8,29
"25116",18214,54,2011-09-01,60,1,10,21
"25117",18214,54,2011-10-01,74,60,10,21
"25120",18214,54,2012-03-01,36,45,10,21
"25121",18214,54,2012-04-01,34,36,10,21
"25122",18240,54,2012-04-01,21,1,6,7
"25123",18240,54,2012-05-01,17,21,6,7
"25125",18244,54,2012-04-01,9,78,6,27
"25128",18244,54,2012-10-01,54,1,6,27
"25130",18250,54,2011-12-01,64,3,6,21
"25131",18250,54,2012-01-01,1,64,6,21
"25133",18250,54,2012-04-01,1,53,6,21
"25136",18269,54,2012-05-01,12,53,7,14
"25138",18269,54,2012-09-01,2,3,7,14
"25139",18269,54,2012-10-01,57,2,7,14
"25140",18300,57,2011-09-01,1,2,11,14
"25143",18300,57,2012-03-01,2,3,11,14
"25144",18300,57,2012-04-01,1,2,11,14
"25145",18300,57,2012-05-01,2,1,11,14
"25147",18307,57,2012-03-01,7,22,8,19
"25148",18307,57,2012-04-01,5,7,8,19
"25149",18307,57,2012-05-01,3,5,8,19
"25152",18307,57,2012-10-01,3,4,8,19
"25154",18308,57,2011-05-01,1,6,9,28
"25155",18308,57,2011-06-01,8,1,9,28
"25157",18308,57,2012-03-01,8,15,9,28
"25158",18308,57,2012-04-01,10,8,9,28
"25160",18308,57,2012-08-01,7,5,9,28
"25162",18316,57,2012-03-01,2,95,7,15
"25163",18316,57,2012-04-01,9,2,7,15
"25164",18316,57,2012-05-01,6,9,7,15
"25165",18316,57,2012-06-01,1,6,7,15
"25166",18316,57,2012-07-01,2,1,7,15
"25169",18325,57,2012-02-01,3,1,6,12
"25170",18325,57,2012-03-01,1,3,6,12
"25171",18336,57,2012-07-01,2,4,9,9
"25172",18336,57,2012-08-01,2,2,9,9
"25173",18336,57,2012-09-01,5,2,9,9
"25174",18336,57,2012-10-01,2,5,9,9
"25176",18338,57,2012-03-01,5,26,7,17
"25177",18338,57,2012-04-01,9,5,7,17
"25179",18338,57,2012-07-01,9,1,7,17
"25180",18338,57,2012-08-01,1,9,7,17
"25182",18342,57,2012-11-01,1,1,7,10
"25184",18343,57,2011-05-01,11,4,10,27
"25185",18343,57,2011-06-01,1,11,10,27
"25187",18343,57,2012-03-01,10,11,10,27
"25188",18343,57,2012-04-01,1,10,10,27
"25189",18343,57,2012-05-01,1,1,10,27
"25190",18343,57,2012-06-01,2,1,10,27
"25191",18343,57,2012-07-01,1,2,10,27
"25194",18350,57,2012-04-01,1,7,9,37
"25197",18350,57,2014-02-01,1,2,9,37
"25200",18353,57,2012-03-01,11,19,7,16
"25201",18353,57,2012-04-01,3,11,7,16
"25202",18353,57,2012-05-01,1,3,7,16
"25204",18353,57,2012-08-01,4,5,7,16
"25205",18354,57,2012-10-01,1,1,10,19
"25209",18354,57,2013-11-01,1,1,10,19
"25210",18442,189,2012-05-01,5,2,7,8
"25212",18444,189,2012-04-01,4,6,6,6
"25213",18446,189,2012-04-01,2,7,12,15
"25214",18446,189,2012-05-01,16,2,12,15
"25215",18446,189,2012-06-01,5,16,12,15
"25216",18446,189,2012-07-01,3,5,12,15
"25217",18446,189,2012-08-01,4,3,12,15
"25221",18448,189,2012-04-01,2,21,8,8
"25222",18448,189,2012-05-01,3,2,8,8
"25223",18448,189,2012-06-01,1,3,8,8
"25225",18449,189,2012-06-01,1,1,7,8
"25226",22170,204,2014-04-01,28,38,6,6
"25228",22289,63,2013-06-01,4,8,7,10
"25229",22289,63,2013-07-01,1,4,7,10
"25230",22289,63,2013-08-01,12,1,7,10
"25231",22289,63,2013-09-01,2,12,7,10
"25232",22291,63,2013-03-01,7,1,9,11
"25233",22291,63,2013-04-01,12,7,9,11
"25234",22291,63,2013-05-01,4,12,9,11
"25237",22306,63,2013-03-01,1,1,8,12
"25240",22306,63,2013-08-01,1,1,8,12
"25241",22491,72,2013-04-01,1,1,9,9
"25242",22491,72,2013-05-01,1,1,9,9
"25243",22491,72,2013-06-01,1,1,9,9
"25244",22491,72,2013-07-01,1,1,9,9
"25245",22497,72,2013-03-01,1,1,6,7
"25246",22497,72,2013-04-01,1,1,6,7
"25247",22555,72,2013-04-01,1,1,8,9
"25248",22555,72,2013-05-01,1,1,8,9
"25249",22555,72,2013-06-01,1,1,8,9
"25250",22555,72,2013-07-01,1,1,8,9
"25251",22563,72,2013-03-01,1,1,10,10
"25252",22563,72,2013-04-01,1,1,10,10
"25253",22563,72,2013-05-01,1,1,10,10
"25254",22563,72,2013-06-01,1,1,10,10
"25255",22563,72,2013-07-01,1,1,10,10
"25257",22571,72,2013-04-01,1,1,7,10
"25258",22571,72,2013-05-01,2,1,7,10
"25259",22571,72,2013-06-01,1,2,7,10
"25260",22571,72,2013-07-01,1,1,7,10
"25261",22580,72,2013-01-01,1,1,8,12
"25262",22580,72,2013-02-01,1,1,8,12
"25263",22580,72,2013-03-01,1,1,8,12
"25264",22580,72,2013-04-01,1,1,8,12
"25268",22588,72,2013-03-01,1,1,9,9
"25269",22588,72,2013-04-01,1,1,9,9
"25270",22588,72,2013-05-01,1,1,9,9
"25271",22588,72,2013-06-01,1,1,9,9
"25272",22593,72,2013-03-01,1,1,6,6
"25273",22638,72,2013-04-01,1,1,7,7
"25274",22638,72,2013-05-01,2,1,7,7
"25276",22645,72,2013-04-01,1,1,9,10
"25277",22645,72,2013-05-01,1,1,9,10
"25278",22645,72,2013-06-01,1,1,9,10
"25279",22645,72,2013-07-01,1,1,9,10
"25280",22646,72,2013-03-01,1,1,9,11
"25281",22646,72,2013-04-01,1,1,9,11
"25283",22646,72,2013-08-01,1,1,9,11
"25285",22650,72,2013-06-01,1,1,7,9
"25286",22650,72,2013-07-01,1,1,7,9
"25287",22653,72,2013-04-01,1,1,9,9
"25288",22653,72,2013-05-01,1,1,9,9
"25289",22653,72,2013-06-01,1,1,9,9
"25290",22653,72,2013-07-01,1,1,9,9
"25292",22659,72,2013-01-01,1,1,10,32
"25293",22659,72,2013-02-01,1,1,10,32
"25294",22659,72,2013-03-01,1,1,10,32
"25295",22659,72,2013-04-01,1,1,10,32
"25296",22659,72,2013-05-01,1,1,10,32
"25297",22659,72,2013-06-01,1,1,10,32
"25298",22659,72,2013-07-01,1,1,10,32
"25299",22659,72,2013-08-01,1,1,10,32
"25300",22668,72,2013-03-01,1,1,11,11
"25301",22668,72,2013-04-01,1,1,11,11
"25302",22668,72,2013-05-01,1,1,11,11
"25303",22668,72,2013-06-01,1,1,11,11
"25304",22668,72,2013-07-01,1,1,11,11
"25305",22668,72,2013-08-01,1,1,11,11
"25306",22675,72,2013-04-01,1,1,7,8
"25307",22675,72,2013-05-01,1,1,7,8
"25308",22675,72,2013-06-01,1,1,7,8
"25311",22697,72,2013-01-01,1,1,6,29
"25313",22697,72,2013-04-01,1,2,6,29
"25314",22697,72,2013-05-01,1,1,6,29
"25315",22709,72,2012-12-01,23,13,8,11
"25317",22709,72,2013-04-01,6,1,8,11
"25318",22709,72,2013-05-01,1,6,8,11
"25319",22710,72,2013-04-01,1,1,11,14
"25320",22710,72,2013-05-01,1,1,11,14
"25321",22710,72,2013-06-01,1,1,11,14
"25322",22710,72,2013-07-01,1,1,11,14
"25324",22710,72,2013-12-01,1,1,11,14
"25325",22724,72,2013-03-01,1,1,7,8
"25328",22731,72,2012-11-01,1,1,10,30
"25329",22731,72,2012-12-01,1,1,10,30
"25330",22731,72,2013-01-01,1,1,10,30
"25331",22731,72,2013-02-01,1,1,10,30
"25332",22731,72,2013-03-01,1,1,10,30
"25333",22731,72,2013-04-01,1,1,10,30
"25334",22731,72,2013-05-01,1,1,10,30
"25335",22731,72,2013-06-01,1,1,10,30
"25336",22751,72,2013-04-01,1,1,8,8
"25337",22751,72,2013-05-01,1,1,8,8
"25338",22751,72,2013-06-01,1,1,8,8
"25339",22761,72,2013-04-01,1,1,7,7
"25340",22761,72,2013-05-01,1,1,7,7
"25341",22769,72,2013-04-01,1,1,8,8
"25342",22769,72,2013-05-01,1,1,8,8
"25343",22769,72,2013-06-01,1,1,8,8
"25344",22785,72,2013-03-01,1,1,8,9
"25345",22785,72,2013-04-01,1,1,8,9
"25346",22785,72,2013-05-01,1,1,8,9
"25347",22785,72,2013-06-01,1,1,8,9
"25348",22788,72,2013-04-01,1,1,9,10
"25349",22788,72,2013-05-01,1,1,9,10
"25350",22788,72,2013-06-01,1,1,9,10
"25351",22788,72,2013-07-01,1,1,9,10
"25352",22788,72,2013-08-01,1,1,9,10
"25353",22791,72,2013-02-01,1,1,12,12
"25354",22791,72,2013-03-01,1,1,12,12
"25355",22791,72,2013-04-01,1,1,12,12
"25356",22791,72,2013-05-01,1,1,12,12
"25357",22791,72,2013-06-01,1,1,12,12
"25358",22791,72,2013-07-01,1,1,12,12
"25359",22791,72,2013-08-01,1,1,12,12
"25360",22813,72,2013-05-01,1,1,7,9
"25361",22813,72,2013-06-01,1,1,7,9
"25362",22813,72,2013-07-01,1,1,7,9
"25363",22813,72,2013-08-01,1,1,7,9
"25364",23712,94,2014-01-01,1,1,8,8
"25365",23712,94,2014-02-01,1,1,8,8
"25366",23712,94,2014-03-01,1,1,8,8
"25367",23726,94,2014-01-01,1,1,8,8
"25368",23726,94,2014-02-01,1,1,8,8
"25369",23726,94,2014-03-01,1,1,8,8
"25370",23744,94,2013-04-01,1,1,8,8
"25371",23744,94,2013-05-01,1,1,8,8
"25372",23744,94,2013-06-01,1,1,8,8
"25373",23747,94,2013-04-01,1,1,7,7
"25374",23747,94,2013-05-01,1,1,7,7
"25375",23755,95,2013-09-01,1,1,9,9
"25376",23755,95,2013-10-01,1,1,9,9
"25377",23755,95,2013-11-01,1,1,9,9
"25378",23755,95,2013-12-01,1,1,9,9
"25379",23761,95,2013-09-01,1,1,8,9
"25380",23761,95,2013-10-01,1,1,8,9
"25382",24034,113,2014-10-01,15,45,6,6
"25383",24040,113,2014-10-01,4,9,6,6
"25384",24042,113,2014-10-01,4,3,6,6
"25385",24046,113,2014-10-01,15,5,7,7
"25387",24172,135,2013-05-01,65,39,8,22
"25388",24172,135,2013-06-01,48,65,8,22
"25389",24172,135,2013-07-01,17,48,8,22
"25390",24172,135,2013-08-01,34,17,8,22
"25391",24172,135,2013-09-01,49,34,8,22
"25392",24172,135,2013-10-01,84,49,8,22
"25394",24174,135,2013-05-01,20,14,8,23
"25396",24174,135,2013-08-01,4,27,8,23
"25397",24174,135,2013-09-01,20,4,8,23
"25398",24174,135,2013-10-01,25,20,8,23
"25399",24174,135,2013-11-01,22,25,8,23
"25400",24176,135,2013-09-01,52,31,7,7
"25401",24176,135,2013-10-01,36,52,7,7
"25402",24179,135,2013-09-01,36,24,7,7
"25403",24179,135,2013-10-01,22,36,7,7
"25404",24202,214,2013-03-01,5,5,8,9
"25406",24202,214,2013-06-01,3,9,8,9
"25408",24226,58,2012-05-01,26,1,20,37
"25409",24226,58,2012-06-01,26,26,20,37
"25410",24226,58,2012-07-01,15,26,20,37
"25411",24226,58,2012-08-01,11,15,20,37
"25412",24226,58,2012-09-01,15,11,20,37
"25413",24226,58,2012-10-01,11,15,20,37
"25414",24226,58,2012-11-01,16,11,20,37
"25415",24226,58,2012-12-01,8,16,20,37
"25416",24226,58,2013-01-01,11,8,20,37
"25417",24226,58,2013-02-01,16,11,20,37
"25418",24226,58,2013-03-01,7,16,20,37
"25419",24226,58,2013-04-01,18,7,20,37
"25420",24226,58,2013-05-01,17,18,20,37
"25421",24226,58,2013-06-01,24,17,20,37
"25422",24226,58,2013-07-01,28,24,20,37
"25423",24226,58,2013-08-01,14,28,20,37
"25424",24226,58,2013-09-01,14,14,20,37
"25425",24226,58,2013-10-01,22,14,20,37
"25427",24227,58,2012-06-01,16,18,20,30
"25428",24227,58,2012-07-01,3,16,20,30
"25429",24227,58,2012-08-01,1,3,20,30
"25430",24227,58,2012-09-01,8,1,20,30
"25431",24227,58,2012-10-01,35,8,20,30
"25432",24227,58,2012-11-01,35,35,20,30
"25433",24227,58,2012-12-01,29,35,20,30
"25434",24227,58,2013-01-01,1,29,20,30
"25435",24227,58,2013-02-01,5,1,20,30
"25436",24227,58,2013-03-01,6,5,20,30
"25438",24227,58,2013-06-01,6,8,20,30
"25439",24227,58,2013-07-01,9,6,20,30
"25440",24227,58,2013-08-01,4,9,20,30
"25441",24227,58,2013-09-01,9,4,20,30
"25442",24227,58,2013-10-01,45,9,20,30
"25443",24227,58,2013-11-01,1,45,20,30
"25444",24228,58,2012-10-01,28,9,15,15
"25445",24228,58,2012-11-01,27,28,15,15
"25446",24228,58,2012-12-01,34,27,15,15
"25447",24228,58,2013-01-01,44,34,15,15
"25448",24228,58,2013-02-01,56,44,15,15
"25449",24228,58,2013-03-01,34,56,15,15
"25450",24228,58,2013-04-01,42,34,15,15
"25451",24228,58,2013-05-01,28,42,15,15
"25452",24228,58,2013-06-01,50,28,15,15
"25453",24228,58,2013-07-01,48,50,15,15
"25455",24229,58,2012-08-01,1,7,8,21
"25457",24229,58,2012-11-01,2,4,8,21
"25458",24229,58,2012-12-01,1,2,8,21
"25460",24229,58,2013-08-01,1,1,8,21
"25462",24230,58,2012-06-01,12,2,18,27
"25463",24230,58,2012-07-01,11,12,18,27
"25464",24230,58,2012-08-01,13,11,18,27
"25465",24230,58,2012-09-01,6,13,18,27
"25466",24230,58,2012-10-01,19,6,18,27
"25467",24230,58,2012-11-01,23,19,18,27
"25468",24230,58,2012-12-01,13,23,18,27
"25469",24230,58,2013-01-01,19,13,18,27
"25470",24230,58,2013-02-01,21,19,18,27
"25471",24230,58,2013-03-01,29,21,18,27
"25472",24230,58,2013-04-01,30,29,18,27
"25473",24230,58,2013-05-01,1,30,18,27
"25475",24230,58,2013-08-01,33,2,18,27
"25476",24230,58,2013-09-01,23,33,18,27
"25477",24230,58,2013-10-01,18,23,18,27
"25479",24381,235,2012-11-01,56,53,7,26
"25480",24381,235,2012-12-01,19,56,7,26
"25483",24381,235,2013-08-01,1,2,7,26
"25485",24443,246,2011-09-01,13,11,16,30
"25486",24443,246,2011-10-01,4,13,16,30
"25487",24443,246,2011-11-01,3,4,16,30
"25488",24443,246,2011-12-01,3,3,16,30
"25490",24443,246,2012-03-01,8,10,16,30
"25491",24443,246,2012-04-01,6,8,16,30
"25492",24443,246,2012-05-01,11,6,16,30
"25493",24443,246,2012-06-01,6,11,16,30
"25494",24443,246,2012-07-01,6,6,16,30
"25495",24443,246,2012-08-01,4,6,16,30
"25496",24443,246,2012-09-01,2,4,16,30
"25500",24444,246,2012-03-01,15,24,15,24
"25501",24444,246,2012-04-01,13,15,15,24
"25502",24444,246,2012-05-01,10,13,15,24
"25503",24444,246,2012-06-01,14,10,15,24
"25504",24444,246,2012-07-01,8,14,15,24
"25505",24444,246,2012-08-01,10,8,15,24
"25506",24444,246,2012-09-01,7,10,15,24
"25507",24444,246,2012-10-01,9,7,15,24
"25508",24444,246,2012-11-01,5,9,15,24
"25513",24446,246,2011-09-01,7,8,25,35
"25514",24446,246,2011-10-01,7,7,25,35
"25515",24446,246,2011-11-01,3,7,25,35
"25516",24446,246,2011-12-01,14,3,25,35
"25517",24446,246,2012-01-01,5,14,25,35
"25518",24446,246,2012-02-01,8,5,25,35
"25519",24446,246,2012-03-01,8,8,25,35
"25520",24446,246,2012-04-01,1,8,25,35
"25521",24446,246,2012-05-01,11,1,25,35
"25522",24446,246,2012-06-01,5,11,25,35
"25523",24446,246,2012-07-01,4,5,25,35
"25524",24446,246,2012-08-01,5,4,25,35
"25525",24446,246,2012-09-01,7,5,25,35
"25526",24446,246,2012-10-01,4,7,25,35
"25527",24446,246,2012-11-01,6,4,25,35
"25528",24446,246,2012-12-01,3,6,25,35
"25529",24446,246,2013-01-01,3,3,25,35
"25530",24446,246,2013-02-01,3,3,25,35
"25531",24446,246,2013-03-01,1,3,25,35
"25532",24446,246,2013-04-01,2,1,25,35
"25533",24446,246,2013-05-01,5,2,25,35
"25534",24446,246,2013-06-01,1,5,25,35
"25535",24449,246,2011-12-01,19,14,23,23
"25536",24449,246,2012-01-01,12,19,23,23
"25537",24449,246,2012-02-01,12,12,23,23
"25538",24449,246,2012-03-01,13,12,23,23
"25539",24449,246,2012-04-01,14,13,23,23
"25540",24449,246,2012-05-01,13,14,23,23
"25541",24449,246,2012-06-01,10,13,23,23
"25542",24449,246,2012-07-01,9,10,23,23
"25543",24449,246,2012-08-01,6,9,23,23
"25544",24449,246,2012-09-01,11,6,23,23
"25545",24449,246,2012-10-01,5,11,23,23
"25546",24449,246,2012-11-01,9,5,23,23
"25547",24449,246,2012-12-01,7,9,23,23
"25548",24449,246,2013-01-01,10,7,23,23
"25549",24449,246,2013-02-01,2,10,23,23
"25550",24449,246,2013-03-01,7,2,23,23
"25551",24449,246,2013-04-01,1,7,23,23
"25552",24449,246,2013-05-01,1,1,23,23
"25553",24452,246,2011-12-01,10,19,24,26
"25554",24452,246,2012-01-01,12,10,24,26
"25555",24452,246,2012-02-01,11,12,24,26
"25556",24452,246,2012-03-01,15,11,24,26
"25557",24452,246,2012-04-01,9,15,24,26
"25558",24452,246,2012-05-01,6,9,24,26
"25559",24452,246,2012-06-01,13,6,24,26
"25560",24452,246,2012-07-01,11,13,24,26
"25561",24452,246,2012-08-01,11,11,24,26
"25562",24452,246,2012-09-01,11,11,24,26
"25563",24452,246,2012-10-01,11,11,24,26
"25564",24452,246,2012-11-01,4,11,24,26
"25565",24452,246,2012-12-01,3,4,24,26
"25566",24452,246,2013-01-01,6,3,24,26
"25567",24452,246,2013-02-01,5,6,24,26
"25568",24452,246,2013-03-01,4,5,24,26
"25569",24452,246,2013-04-01,4,4,24,26
"25571",24452,246,2013-08-01,2,1,24,26
"25572",24453,246,2011-12-01,7,7,24,31
"25573",24453,246,2012-01-01,16,7,24,31
"25574",24453,246,2012-02-01,17,16,24,31
"25575",24453,246,2012-03-01,10,17,24,31
"25576",24453,246,2012-04-01,10,10,24,31
"25577",24453,246,2012-05-01,29,10,24,31
"25578",24453,246,2012-06-01,7,29,24,31
"25579",24453,246,2012-07-01,10,7,24,31
"25580",24453,246,2012-08-01,7,10,24,31
"25581",24453,246,2012-09-01,6,7,24,31
"25582",24453,246,2012-10-01,9,6,24,31
"25583",24453,246,2012-11-01,14,9,24,31
"25584",24453,246,2012-12-01,5,14,24,31
"25585",24453,246,2013-01-01,42,5,24,31
"25586",24453,246,2013-02-01,6,42,24,31
"25587",24453,246,2013-03-01,4,6,24,31
"25591",24456,246,2011-11-01,4,12,16,21
"25592",24456,246,2011-12-01,6,4,16,21
"25593",24456,246,2012-01-01,7,6,16,21
"25594",24456,246,2012-02-01,10,7,16,21
"25595",24456,246,2012-03-01,16,10,16,21
"25596",24456,246,2012-04-01,28,16,16,21
"25597",24456,246,2012-05-01,56,28,16,21
"25598",24456,246,2012-06-01,23,56,16,21
"25599",24456,246,2012-07-01,9,23,16,21
"25600",24456,246,2012-08-01,12,9,16,21
"25601",24456,246,2012-09-01,4,12,16,21
"25603",24457,246,2011-12-01,6,9,20,20
"25604",24457,246,2012-01-01,6,6,20,20
"25605",24457,246,2012-02-01,5,6,20,20
"25606",24457,246,2012-03-01,6,5,20,20
"25607",24457,246,2012-04-01,4,6,20,20
"25608",24457,246,2012-05-01,4,4,20,20
"25609",24457,246,2012-06-01,3,4,20,20
"25610",24457,246,2012-07-01,2,3,20,20
"25611",24457,246,2012-08-01,4,2,20,20
"25612",24457,246,2012-09-01,4,4,20,20
"25613",24457,246,2012-10-01,3,4,20,20
"25614",24457,246,2012-11-01,2,3,20,20
"25615",24457,246,2012-12-01,3,2,20,20
"25616",24457,246,2013-01-01,5,3,20,20
"25617",24457,246,2013-02-01,2,5,20,20
"25619",24460,246,2011-09-01,3,9,18,30
"25620",24460,246,2011-10-01,9,3,18,30
"25621",24460,246,2011-11-01,5,9,18,30
"25622",24460,246,2011-12-01,5,5,18,30
"25623",24460,246,2012-01-01,6,5,18,30
"25624",24460,246,2012-02-01,4,6,18,30
"25625",24460,246,2012-03-01,3,4,18,30
"25626",24460,246,2012-04-01,1,3,18,30
"25627",24460,246,2012-05-01,3,1,18,30
"25628",24460,246,2012-06-01,5,3,18,30
"25629",24460,246,2012-07-01,7,5,18,30
"25630",24460,246,2012-08-01,6,7,18,30
"25631",24460,246,2012-09-01,6,6,18,30
"25632",24460,246,2012-10-01,6,6,18,30
"25633",24460,246,2012-11-01,1,6,18,30
"25636",24467,250,2013-02-01,9,1,9,25
"25637",24467,250,2013-03-01,5,9,9,25
"25638",24467,250,2013-04-01,15,5,9,25
"25639",24467,250,2013-05-01,2,15,9,25
"25640",24467,250,2013-06-01,2,2,9,25
"25641",24467,250,2013-07-01,63,2,9,25
"25643",24468,250,2013-06-01,2,4,9,20
"25644",24468,250,2013-07-01,2,2,9,20
"25645",24468,250,2013-08-01,3,2,9,20
"25646",24468,250,2013-09-01,2,3,9,20
"25649",24471,250,2013-02-01,8,3,13,38
"25650",24471,250,2013-03-01,6,8,13,38
"25651",24471,250,2013-04-01,5,6,13,38
"25652",24471,250,2013-05-01,8,5,13,38
"25653",24471,250,2013-06-01,20,8,13,38
"25654",24471,250,2013-07-01,10,20,13,38
"25655",24471,250,2013-08-01,7,10,13,38
"25656",24471,250,2013-09-01,13,7,13,38
"25657",24471,250,2013-10-01,6,13,13,38
"25660",24472,250,2013-06-01,2,4,10,20
"25661",24472,250,2013-07-01,2,2,10,20
"25662",24472,250,2013-08-01,3,2,10,20
"25666",24476,250,2013-02-01,10,1,15,38
"25667",24476,250,2013-03-01,23,10,15,38
"25668",24476,250,2013-04-01,22,23,15,38
"25669",24476,250,2013-05-01,20,22,15,38
"25670",24476,250,2013-06-01,11,20,15,38
"25671",24476,250,2013-07-01,7,11,15,38
"25672",24476,250,2013-08-01,3,7,15,38
"25673",24476,250,2013-09-01,1,3,15,38
"25674",24476,250,2013-10-01,4,1,15,38
"25675",24476,250,2013-11-01,3,4,15,38
"25676",24476,250,2013-12-01,1,3,15,38
